bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
6,Back Right,0,6,0.9663839990942193,1763473018.3121955,1763473018.3121955
7,Back Left,0,5,0.7133686290675456,1763473031.9996731,1763473031.9996731
7,Back Right,0,PRIMAGA,0.5554012951039666,1763473033.3116994,1763473033.3116994
8,Back Left,0,PRI,0.966570187600598,1763473040.5883977,1763473040.5883977
8,Back Right,0,15,0.6558229045846362,1763473041.1573582,1763473041.1573582
-1,Front,0,RIMAGAZ,0.9873197894358158,1763473238.521121,1763473238.521121
-1,Back Right,0,'AGAZ,0.7139180810583099,1763473238.7058108,1763473238.7058108
-1,Back Right,0,RIMAGAZ,0.8290445170482574,1763473238.7860925,1763473238.7860925
1,Back Left,0,batch queue: 1,0.7118084780832062,1763473239.1265783,1763473239.1265783
-1,Back Left,0,16,0.6310173020003804,1763473242.0525458,1763473242.0525458
-1,Back Right,0,U,0.8639045137259451,1763473242.3113084,1763473242.3113084
-1,Front,0,5 MAGA,0.9584126953021457,1763473242.3658173,1763473242.3658173
2,Top,0,2034,0.5285998582839966,1763473245.9233809,1763473245.9233809
2,Back Right,0,(,0.6695120916993034,1763473248.111075,1763473248.111075
3,Back Left,0,9,0.574332814956481,1763473248.1538568,1763473248.1538568
3,Front,0,Az,0.8187733198209571,1763473248.1779053,1763473248.1779053
-1,Top,0,1,0.982197124903962,1763473249.5174794,1763473249.5174794
4,Back Left,0,Pr,0.6694897911301363,1763473255.29887,1763473255.29887
3,Back Right,0,8,0.5651870196206943,1763473255.3388784,1763473255.3388784
4,Top,0,3,0.9462030360382414,1763473256.8632538,1763473256.8632538
4,Front,0,Gaz,0.6415849912688429,1763473258.6438487,1763473258.6438487
5,Back Left,0,PR,0.991267929219578,1763473263.9755325,1763473263.9755325
5,Back Right,0,TARA,0.9814496040344238,1763473265.248642,1763473265.248642
5,Front,0,GAZ,0.8978794322757789,1763473266.4597156,1763473266.4597156
5,Top,0,Bottle ~1 (Ok) YCLO ID: 24,0.6947279380595449,1763473270.7763293,1763473270.7763293
6,Back Left,0,3,0.8756277421281631,1763473272.2296658,1763473272.2296658
6,Back Right,0,6,0.9663839990942193,1763473272.586293,1763473272.586293
7,Back Left,0,5,0.7133686290675456,1763473282.063018,1763473282.063018
7,Back Right,0,PRIMAGA,0.5554012951039666,1763473283.2503016,1763473283.2503016
7,Top,0,Icuc;,0.5696160853271769,1763473286.6035028,1763473286.6035028
8,Back Left,0,PRI,0.966570187600598,1763473288.0446723,1763473288.0446723
8,Back Right,0,15,0.6558229045846362,1763473288.243865,1763473288.243865
8,Top,0,Ju:,0.6799741182068254,1763473293.55776,1763473293.55776
9,Back Left,0,4,0.5425195608928703,1763473295.0570195,1763473295.0570195
9,Front,0,PRi,0.646664457096985,1763473296.3123662,1763473296.3123662
9,Back Right,0,PRINA,0.5190260781264591,1763473299.5301912,1763473299.5301912
10,Back Left,0,PRI,0.6585853297791203,1763473302.9831698,1763473302.9831698
10,Front,0,AZ,0.67375962549979,1763473304.2937639,1763473304.2937639
10,Back Right,0,641,0.564788481073117,1763473305.749011,1763473305.749011
11,Top,0,Juc,0.529853841755762,1763473308.301449,1763473308.301449
11,Back Left,0,6,0.616956393078226,1763473309.7438653,1763473309.7438653
11,Back Right,0,2 2,0.5967268669203385,1763473310.0640228,1763473310.0640228
-1,Front,0,GAZ,0.9998402576881874,1763473310.1129436,1763473310.1129436
-1,Back Left,0,2,0.9003379946577503,1763473316.4424179,1763473316.4424179
-1,Front,0,PRIMA,0.5358792652215411,1763473316.826873,1763473316.826873
12,Back Right,0,PISU,0.5011066198348999,1763473319.4045553,1763473319.4045553
12,Top,0,19,0.5425747335743981,1763473322.31654,1763473322.31654
-1,Back Left,0,Jeue: 6 batch qu,0.6890611176802379,1763543647.9864671,1763543647.9864671
-1,Front,0,RIMAGAZ,0.9237422977112315,1763543648.0326593,1763543648.0326593
0,Back Right,0,QMAGAZ,0.6868273600458967,1763543648.244844,1763543648.244844
-1,Back Left,0,h,0.9999070189156214,1763543651.2116876,1763543651.2116876
2,Front,0,(C,0.9649094012114633,1763543652.1128268,1763543652.1128268
2,Back Right,0,UNTT,0.5047105550765991,1763543652.3993876,1763543652.3993876
-1,Back Left,0,ch,0.934119337618132,1763543656.1474922,1763543656.1474922
3,Front,0,(0,0.5089050747739641,1763543657.2760909,1763543657.2760909
3,Back Right,0,8,0.590122693079195,1763543658.351173,1763543658.351173
-1,Back Left,0,quc,0.736969151783348,1763543661.8098106,1763543661.8098106
-1,Front,0,3 (C 13,0.9568952990031006,1763543662.5499978,1763543662.5499978
4,Back Right,0,K),0.7792322129415888,1763543663.9695272,1763543663.9695272
-1,Back Left,0,ch,0.9975561054977975,1763543668.2789347,1763543668.2789347
-1,Front,0,ttle,0.9858750104904175,1763543668.8147945,1763543668.8147945
5,Back Right,0,JK),0.6799084324877938,1763543669.5976927,1763543669.5976927
-1,Back Left,0,ch,0.6541616843981849,1763543672.682276,1763543672.682276
